id,url,title,price,latitude,longitude,metro_name,metro_distance,distanceType,update_time
356787131,https://arenda.mirkvartir.ru/356787131/,"1-комн. квартира, 31 м2, 4/5 этаж",26000,59.873659,29.893175,,,,2026-04-08T01:38:24.417
354762821,https://arenda.mirkvartir.ru/354762821/,"2-комн. квартира, 55.9 м2, 11/21 этаж",45000,60.03315735,30.23644829,,,,2026-03-26T04:00:06.29
357173989,https://arenda.mirkvartir.ru/357173989/,"3-комн. квартира, 62 м2, 6/9 этаж",43000,60.061409,30.3242588,Проспект Просвещения,,0.0,2026-03-25T17:05:07.01
358392903,https://arenda.mirkvartir.ru/358392903/,"1-комн. квартира, 31 м2, 5/14 этаж",32000,60.0386,30.401496,Гражданский проспект,,0.0,2026-03-25T17:08:54.717
358389678,https://arenda.mirkvartir.ru/358389678/,"Студия, 18.9 м2, 12/21 этаж",21000,59.99907684,30.4813385,,,,2026-04-09T01:18:53.223
358171055,https://arenda.mirkvartir.ru/358171055/,"1-комн. квартира, 29 м2, 4/9 этаж",33000,59.855724,30.387733,Международная,,0.0,2026-04-08T22:40:14.767
358592205,https://arenda.mirkvartir.ru/358592205/,"3-комн. квартира, 64 м2, 8/9 этаж",40000,60.030596293852675,30.42400869112844,Гражданский проспект,,0.0,2026-04-08T22:38:38.127
352433437,https://arenda.mirkvartir.ru/352433437/,"2-комн. квартира, 40.1 м2, 6/16 этаж",40000,59.848949,30.385497,Проспект Славы,,0.0,2026-04-10T00:53:58.78
358171578,https://arenda.mirkvartir.ru/358171578/,"1-комн. квартира, 38.5 м2, 6/9 этаж",35000,60.05098559640235,30.328860107057693,Озерки,,0.0,2026-04-07T23:13:08.65
358815741,https://arenda.mirkvartir.ru/358815741/,"2-комн. квартира, 55 м2, 16/16 этаж",50000,60.020269,30.235523,Комендантский проспект,,0.0,2026-04-10T01:23:06.347
357000455,https://arenda.mirkvartir.ru/357000455/,"1-комн. квартира, 32.9 м2, 9/23 этаж",45000,59.99822617,30.19753265,Беговая,,0.0,2026-04-08T01:09:52.38
358180919,https://arenda.mirkvartir.ru/358180919/,"1-комн. квартира, 34 м2, 5/9 этаж",35000,59.838792,30.259131,Проспект Ветеранов,,0.0,2026-04-09T01:29:11.24
357976843,https://arenda.mirkvartir.ru/357976843/,"2-комн. квартира, 64.3 м2, 2/10 этаж",55000,59.88265991,30.48511887,Московская,,0.0,2026-03-29T01:59:00.227
353639609,https://arenda.mirkvartir.ru/353639609/,"2-комн. квартира, 65 м2, 1/5 этаж",60000,59.96015167,30.30760384,Горьковская,,0.0,2026-04-10T00:37:44.56
349236736,https://arenda.mirkvartir.ru/349236736/,"2-комн. квартира, 45.5 м2, 2/9 этаж",34000,60.06377411,30.31201363,Проспект Просвещения,,0.0,2026-04-07T23:11:59.133
358638655,https://arenda.mirkvartir.ru/358638655/,"1-комн. квартира, 35.7 м2, 12/12 этаж",34000,60.03268051,30.34315872,Озерки,,0.0,2026-04-09T00:02:38.777
352333780,https://arenda.mirkvartir.ru/352333780/,"2-комн. квартира, 65.7 м2, 13/17 этаж",75000,60.014185,30.311394,Удельная,,0.0,2026-04-02T04:33:51.81
359055159,https://arenda.mirkvartir.ru/359055159/,"2-комн. квартира, 54 м2, 12/12 этаж",40000,59.84572601,30.41507721,Проспект Славы,,0.0,2026-04-01T16:19:36.243
357176466,https://arenda.mirkvartir.ru/357176466/,"3-комн. квартира, 75.3 м2, 6/23 этаж",60000,59.862985,30.175785,,,,2026-04-06T01:30:26.56
358558881,https://arenda.mirkvartir.ru/358558881/,"1-комн. квартира, 32 м2, 7/9 этаж",29000,59.842056,30.360299,Купчино,,0.0,2026-04-09T01:41:06.367
357165653,https://arenda.mirkvartir.ru/357165653/,"1-комн. квартира, 32.8 м2, 16/19 этаж",33000,60.03262711,30.23212624,,,,2026-04-03T00:51:07.687
354080096,https://arenda.mirkvartir.ru/354080096/,"1-комн. квартира, 47 м2, 10/18 этаж",38000,60.049298,30.425022,Девяткино,15.0,1.0,2026-02-24T17:03:15
355953004,https://arenda.mirkvartir.ru/355953004/,"1-комн. квартира, 33 м2, 7/14 этаж",30000,60.03963553273609,30.212033705766817,,,,2026-04-09T22:46:04.453
351627365,https://arenda.mirkvartir.ru/351627365/,"1-комн. квартира, 35.4 м2, 12/15 этаж",50000,59.93019867,30.20505142,,,,2026-04-01T18:26:35.957
358759451,https://arenda.mirkvartir.ru/358759451/,"1-комн. квартира, 32.5 м2, 2/12 этаж",35000,60.002449,30.45172,,,,2026-04-09T22:40:40.42
